# --- Read time in mikroseconds ---
# MPI_Comm_size: 2
# configfile: mein-adios-fork/examples/heatTransfer/heat_bp3_sync.xml
# inputOutput: /home/urz/kduwe/ht-output/heat-bp3-2nodes.bp
# analysisOutput: /home/urz/kduwe/ht-output/heat-bp3-analysis-output.bp
# N 	 M 	 nx 	 ny 	 steps 	 iterations
2 	 1 	 1024 	 1024 	 100 	 10

# Mean 	 Sdev 	 Rank 0
5186	2155	9339	 3472	 6704	 3714	 3718	 4174
6198	2095	9421	 3452	 6718	 8130	 4958	 4513
5668	1978	9133	 3451	 6355	 6808	 4303	 3960
6629	2262	9288	 3429	 6648	 9373	 4216	 6821
5640	2110	9285	 3465	 6609	 6792	 3903	 3786
5210	2185	9433	 3483	 6751	 3963	 3830	 3801
6346	2274	9300	 3467	 6602	 8978	 3718	 6013
6511	2493	9184	 3465	 6473	 6317	 3601	 10027
7466	2811	9123	 3472	 6464	 11945	 5031	 8765
6088	2106	9587	 3482	 6673	 4653	 7673	 4463
5542	2162	9292	 3465	 6510	 6723	 3802	 3460
5158	2173	9357	 3454	 6676	 3937	 3981	 3547
Total runtime = 1.03328s

# File Size:
-rw-r--r--. 1 kduwe iks 141K Aug 18 20:26 /home/urz/kduwe/ht-output/heat-bp3-2nodes.bp
total 38G
drwxr-xr-x. 2 kduwe iks    3 Aug 18 20:25 .
drwxr-xr-x. 6 kduwe iks    7 Aug 18 20:26 ..
-rw-r--r--. 1 kduwe iks  19G Aug 18 20:26 heat-bp3-2nodes.bp.0
-rw-r--r--. 1 kduwe iks  19G Aug 18 20:26 heat-bp3-2nodes.bp.1
-rw-r--r--. 1 kduwe iks 1.7K Aug 18 20:26 profiling.json
# --- Read time in mikroseconds ---
# MPI_Comm_size: 12
# configfile: mein-adios-fork/examples/heatTransfer/heat_bp3_sync.xml
# inputOutput: /home/urz/kduwe/ht-output/heat-bp3-2nodes.bp
# analysisOutput: /home/urz/kduwe/ht-output/heat-bp3-analysis-output.bp
